domain,condition,conversation_id,technicality_mean,technicality_std,technicality_range,mean_abs_delta,flip_rate,oscillation_index,gain_mean,gain_pos_rate
photoshop,anchored,photoshop_anchored_032,-4.48440480884086,1.6389587894219078,4.637534503958524,1.3037627052137837,0.6,2.086020328342054,-0.9459835506265226,0.3333333333333333
photoshop,anchored,photoshop_anchored_033,0.8789522168566772,0.28133530709883037,0.8655716230738132,0.3104701358111105,0.4,0.4346581901355547,-0.06349563301258497,0.5
photoshop,anchored,photoshop_anchored_034,-1.2751740293440024,1.2411923154463236,3.189140676329073,0.6772177327009787,0.6,1.083548372321566,-0.5023412752185354,0.3333333333333333
photoshop,anchored,photoshop_anchored_035,-1.2584198306565058,0.37050861697333737,1.2788976981120672,0.4955282243256461,0.8,0.891950803786163,-0.42558828774031215,0.16666666666666666
photoshop,anchored,photoshop_anchored_036,-4.962552137751187,0.5614570822020891,2.050692801102406,0.5603495986580406,0.8,1.008629277584473,0.5054131386042109,0.6666666666666666
photoshop,anchored,photoshop_anchored_037,-2.343910848050027,0.1271279545378358,0.356403741355952,0.19799562672606,0.6,0.31679300276169603,0.13240268191991356,0.6666666666666666
photoshop,anchored,photoshop_anchored_038,-0.5168677328017136,0.7652955846595273,2.4183976696285203,0.6261011550057684,0.4,0.8765416170080756,-0.38745997662468384,0.3333333333333333
photoshop,anchored,photoshop_anchored_039,-0.1972673309518816,0.48144839485156093,1.5059876183855527,0.5949308013678142,0.8,1.0708754424620655,-0.16907669991091487,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_000,3.130060767075123,1.981581301096137,6.603027207981059,1.647495387583213,0.4,2.306493542616498,0.5634624956307372,0.3333333333333333
photoshop,consistent_basic,photoshop_consistent_basic_001,1.2272447756563476,0.9787749730984412,2.832754217449092,0.756586951538759,1.0,1.513173903077518,-0.2001962899812344,0.3333333333333333
photoshop,consistent_basic,photoshop_consistent_basic_002,1.9791132324626504,1.149388121499264,3.3920884343457933,0.7601512136383352,0.8,1.3682721845490033,0.38692126781648567,0.5
photoshop,consistent_basic,photoshop_consistent_basic_003,-0.5983696128466038,1.963780154891154,5.983398029700844,1.0021589697817286,0.2,1.2025907637380742,0.9923070401185528,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_004,-3.517970359973343,2.0508118508992816,6.031239208361894,1.048320341754805,0.4,1.467648478456727,0.9620927276991594,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_005,2.7690763625551775,0.42298119377681015,1.1901246840876514,0.3417880844684717,0.6,0.5468609351495547,-0.08396588560060166,0.5
photoshop,consistent_basic,photoshop_consistent_basic_006,-1.6101869308423262,0.3262445248308959,0.9794934436491248,0.21589236146111693,0.6,0.3454277783377871,0.16324890727485414,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_007,-4.04419491748532,3.7813335931145726,9.193334896697557,1.5703350687424464,0.8,2.8266031237364038,1.4941098968234063,0.3333333333333333
photoshop,consistent_basic,photoshop_consistent_basic_008,-0.9803958874190196,0.7386499605621946,2.505898136866711,0.7781347644659927,0.6,1.2450156231455884,0.05716461448957769,0.16666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_009,0.16772171363601826,0.7427963966426266,2.137908849948321,0.8507864355177869,0.4,1.1911010097249015,0.2640306939622497,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_010,0.49989237067533004,2.533785984537062,9.23623298836559,1.6340070046801174,0.4,2.2876098065521644,1.5393721647275982,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_011,-1.0242189646472801,2.172528501529638,6.906683487246401,1.152427425961711,0.6,1.843883881538738,1.1511139145410667,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_012,-3.8386224368324164,3.7397290924521513,11.567201292910514,1.9278668821517524,0.6,3.084587011442804,1.9278668821517524,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_013,0.26055581231967645,1.5329921387490293,4.387042393267601,0.7311737322112668,0.2,0.8774084786535201,0.7311737322112668,0.3333333333333333
photoshop,consistent_basic,photoshop_consistent_basic_014,1.0409627013900424,0.66012726371347,1.9712581632693258,0.4905846096433734,0.4,0.6868184535007228,0.32854302721155426,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_015,-2.058638453319883,1.7840614851991483,5.356936913002006,1.0405603125143181,0.6,1.664896500022909,0.8928228188336674,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_016,0.1939568437886665,0.5926126444307073,1.5536578383195327,0.48341700721987596,0.8,0.8701506129957768,0.2589429730532555,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_017,-0.6530893535050636,2.6113221342828825,7.920365866963378,1.3200609778272296,0.0,1.3200609778272296,1.3200609778272296,1.0
photoshop,consistent_basic,photoshop_consistent_basic_018,1.9480979432342025,0.19468908818821695,0.5348679024419067,0.2541692644017961,0.6,0.4066708230428738,0.041480926918778284,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_019,0.6373402559642968,1.9511750678668367,5.955180848974084,1.1132542236803846,0.2,1.3359050684164615,0.8718060593109772,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_020,-5.013452470835973,1.286358972154239,3.8158622455369002,0.6859792785627677,0.6,1.0975668457004284,0.6359770409228167,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_021,-6.188638829916696,1.3791986031716994,4.46115295202399,0.8097393449467035,0.8,1.4575308209040663,0.7435254920039983,0.5
photoshop,consistent_basic,photoshop_consistent_basic_022,1.640028113607047,1.5782866473865917,3.9620019540282283,0.8823764450583305,1.0,1.764752890116661,0.5496752180597824,0.5
photoshop,consistent_basic,photoshop_consistent_basic_023,4.099068386853174,1.9307197034768395,5.949999568232448,1.9437242529697762,0.8,3.4987036553455972,-0.991666594705408,0.3333333333333333
photoshop,consistent_basic,photoshop_consistent_basic_024,1.7112082496764918,0.3678649964494613,1.1552709792254259,0.27641909972633566,0.6,0.44227055956213707,-0.10867122668213958,0.16666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_025,-0.28097329645342833,1.5416871539676889,4.615879493831962,0.7693132489719937,0.6,1.23090119835519,0.7693132489719937,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_026,-1.737698758617208,1.2761300326279774,3.7372074631195047,0.6875555297566315,0.4,0.962577741659284,0.6228679105199174,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_027,0.907321723180293,0.39602603910219814,1.358444312437313,0.4385716128802268,0.6,0.7017145806083629,0.10018536535797684,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_028,-0.21059241438675627,0.4803286909008863,1.4312338906322482,0.3403412632732274,0.6,0.5445460212371639,0.2385389817720414,0.6666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_029,0.5936533688320653,0.18027556501615835,0.5860832106122678,0.20111446887098183,0.8,0.3620060439677673,-0.007515406920327446,0.5
photoshop,consistent_basic,photoshop_consistent_basic_030,-1.6109644274067312,0.8501530364475769,2.402057160442359,0.4686127347785433,0.8,0.8435029226013779,0.3710393068431285,0.5
photoshop,consistent_basic,photoshop_consistent_basic_031,-0.8997561219212477,2.270467675481652,6.570228578049652,1.1542861387463044,0.8,2.077715049743348,1.088046111829429,0.5
photoshop,consistent_basic,photoshop_consistent_basic_032,0.385552710845276,1.6275976887368515,4.625104423756239,0.7726721690960442,0.6,1.2362754705536707,0.769029305489369,0.5
photoshop,consistent_basic,photoshop_consistent_basic_033,-0.9378435814382965,1.6877376282094323,4.382379174613924,1.48323856761895,0.6,2.37318170819032,0.037139186298785244,0.5
photoshop,consistent_basic,photoshop_consistent_basic_034,-3.975934996351408,1.909972581523412,5.997783808986436,1.0527130065911734,0.4,1.4737982092276427,0.9996306348310727,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_035,-3.6424123112820292,3.104728817347982,9.136933934634667,1.565291444403292,0.4,2.1914080221646084,1.5228223224391109,0.8333333333333334
photoshop,consistent_basic,photoshop_consistent_basic_036,4.1244799474459475,1.3568350703003904,3.4999314448790395,0.6842970008583991,0.8,1.2317346015451183,-0.5482202843876013,0.5
photoshop,consistent_basic,photoshop_consistent_basic_037,-3.9489011078672194,1.7818661095676602,5.243349288912218,0.9559095678456152,0.8,1.7206372221221073,0.8738915481520363,0.5
photoshop,consistent_basic,photoshop_consistent_basic_038,-1.9791087098565754,0.9074522473595896,2.501031140920867,0.4808314705032495,0.6,0.7693303528051992,-0.4168385234868112,0.16666666666666666
photoshop,consistent_basic,photoshop_consistent_basic_039,-4.2606251959479815,1.790006004721503,5.3213667560610505,1.0602119657317008,0.4,1.484296752024381,0.8818507253766908,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_000,3.7051935441850454,1.4707391541156358,4.522214628801869,1.0236661079829423,0.6,1.6378657727727077,-0.5525514473832261,0.5
photoshop,consistent_technical,photoshop_consistent_technical_001,-0.7575485069898684,0.4948649951106656,1.383832045721025,0.2926549681769512,0.6,0.46824794908312195,-0.2294472046126598,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_002,2.6109020522310153,0.9087890383412811,2.965929314325509,0.7557520623285185,0.6,1.2092032997256297,-0.2343694393543816,0.5
photoshop,consistent_technical,photoshop_consistent_technical_003,3.9608991205246826,0.5722595335703847,1.812969290450169,0.3837802028941027,0.2,0.4605362434729232,0.2205428939226203,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_004,1.2282111732670196,1.0125528419662722,2.7420426686405794,0.7312147129430925,0.4,1.0237005981203293,-0.1827995099371007,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_005,3.026166550506584,0.7868137709546195,1.8094473377448428,0.5115440412427575,0.8,0.9207792742369636,-0.11313305069368251,0.5
photoshop,consistent_technical,photoshop_consistent_technical_006,-0.7188528830992275,0.3828497231628022,1.224100981670205,0.49960929302626483,0.4,0.6994530102367708,0.09157563246952988,0.8333333333333334
photoshop,consistent_technical,photoshop_consistent_technical_007,1.1470824195704286,0.3147409916733856,1.0918342304100572,0.3101862745450901,0.6,0.4962980392721442,-0.13887517288757575,0.5
photoshop,consistent_technical,photoshop_consistent_technical_008,-0.9987898204130534,0.47772178256164477,1.4801151938820625,0.2676526260517914,0.6,0.42824420168286625,-0.24230965981444352,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_009,2.8033207383047913,0.9858128825827729,2.789769808188008,0.4649616346980013,0.0,0.4649616346980013,0.4649616346980013,1.0
photoshop,consistent_technical,photoshop_consistent_technical_010,0.09164563972500009,2.355967256704999,7.093654539343485,1.2628728792790578,0.8,2.273171182702304,-1.1570667586053882,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_011,1.3665803108447852,1.4595720685395697,5.399013485071755,1.5592265131891114,0.6,2.4947624211025783,-0.3625457445587173,0.5
photoshop,consistent_technical,photoshop_consistent_technical_012,2.0661330451189435,1.052143458331018,3.300621433173662,0.9423498482218268,0.6,1.5077597571549228,-0.34283493937028003,0.5
photoshop,consistent_technical,photoshop_consistent_technical_013,3.6507466703561584,0.55865685869662,1.673167208449379,0.5098960208479971,0.8,0.9178128375263949,-0.06435090789574027,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_014,2.9161719955408896,0.432837349373315,1.4488005576269276,0.40358362881568804,0.6,0.6457338061051009,0.14272269828670625,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_015,1.3120674337637936,1.1309793151269734,2.697393488727275,0.6414479879225131,0.8,1.1546063782605236,-0.28090996347762043,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_016,0.8871817019456189,0.4921684027030493,1.5559042041407967,0.486409118046315,0.2,0.583690941655578,0.03222561666728394,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_017,2.2450465669716437,1.2659959845853594,3.9856953879144976,1.1133251518254312,0.8,2.0039852732857764,-0.6468875029625775,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_018,3.508771878962674,1.6789970108753143,4.091780355407532,0.787137537149925,1.0,1.57427507429985,0.5777613423044917,0.5
photoshop,consistent_technical,photoshop_consistent_technical_019,4.0427786936236645,0.4830190035828797,1.5612739993202114,0.5289029076877514,1.0,1.0578058153755028,-0.21705440094702996,0.5
photoshop,consistent_technical,photoshop_consistent_technical_020,-2.7912497446010365,0.7376435007028502,2.5523671100358953,0.900957331265667,0.6,1.4415317300250674,-0.08472928884382847,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_021,-2.8899846304528025,0.3107138784495395,0.9180094315934277,0.2835546457330858,0.8,0.5103983623195545,0.15300157193223796,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_022,3.409998794642742,0.2919095288746673,0.8430659126375604,0.3324564759713531,0.6,0.531930361554165,-0.10691287080209551,0.5
photoshop,consistent_technical,photoshop_consistent_technical_023,1.116067273451986,0.28136097605047244,0.8414381812420312,0.35292102744529497,0.8,0.635257849401531,0.09755169666384032,0.5
photoshop,consistent_technical,photoshop_consistent_technical_024,2.17849117995148,0.796813437020058,2.168946063429523,0.7187060103163555,0.8,1.2936708185694399,0.26212877413768826,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_025,1.604085736650172,0.7154501713758858,2.418470733910382,0.6006430814596811,0.6,0.9610289303354899,-0.26476706454405324,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_026,1.7353970775553862,0.6381500015322138,1.7408966424533645,0.5478446441392903,0.2,0.6574135729671484,-0.032454236678497915,0.16666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_027,3.259709508538589,0.7497898706860551,2.5263677488370444,0.6854087589036354,0.8,1.2337357660265438,0.3295224740057503,0.5
photoshop,consistent_technical,photoshop_consistent_technical_028,2.191837050020566,0.9353751638568413,2.8588786017115773,0.5683213278982154,0.8,1.0229783902167877,0.47647976695192956,0.5
photoshop,consistent_technical,photoshop_consistent_technical_029,-0.1502585850551315,0.32267161321202037,1.048997671549753,0.3439691530787736,0.6,0.5503506449260378,-0.01632774641444044,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_030,-0.9649531562426276,0.48323430823925073,1.4852123407805748,0.3571034076166784,0.6,0.5713654521866854,-0.206933235259233,0.5
photoshop,consistent_technical,photoshop_consistent_technical_031,1.8069686650030639,1.4010128177919912,3.868867128700274,0.7911234591486788,0.6,1.265797534637886,-0.557566646048107,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_032,1.6717974054729952,0.7391488391089126,2.0487794027159945,0.6473090324018306,0.6,1.035694451842929,0.036826562074930846,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_033,2.6235738068610006,0.7070966803561246,2.0523693270587287,0.6297328228924436,0.2,0.7556793874709323,0.05439028612713259,0.5
photoshop,consistent_technical,photoshop_consistent_technical_034,1.7720425544135576,0.6827811876181014,1.8854756554666439,0.31505837073691295,0.6,0.5040933931790608,0.314245942577774,0.6666666666666666
photoshop,consistent_technical,photoshop_consistent_technical_035,1.7546166997979793,0.9746947455079377,2.913936603252819,0.6009999810985059,0.6,0.9615999697576095,-0.4337447878085496,0.3333333333333333
photoshop,consistent_technical,photoshop_consistent_technical_036,4.622520289337695,1.2090276863471763,3.6183943279821387,1.1861801554029985,0.4,1.6606522175641978,0.6030657213303564,0.8333333333333334
photoshop,consistent_technical,photoshop_consistent_technical_037,1.1581990422155162,0.3677667198437234,1.236738241447664,0.3031514779606839,0.8,0.5456726603292311,0.12928197058926374,0.5
photoshop,consistent_technical,photoshop_consistent_technical_038,-2.3105148403350486,0.3526532890231739,1.207807262242328,0.3600342941107649,0.8,0.6480617293993768,0.16541111110371975,0.5
photoshop,consistent_technical,photoshop_consistent_technical_039,0.9991854324433719,0.39931978287219483,1.32412564685386,0.2797679554079046,0.4,0.3916751375710664,0.22068760780897667,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_000,4.206913046174295,2.233880216942004,5.595880407156148,3.9684535859609062,1.0,7.9369071719218125,3.9684535859609062,1.0
photoshop,oscillatory,photoshop_oscillatory_001,0.9111236338906492,0.38985885169496876,1.1899462773989264,0.3604338945754688,0.8,0.6487810102358439,0.2462746980798437,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_002,2.3839767154540636,1.2203699001099417,3.9320892654969013,1.2073667158495773,0.4,1.6903134021894082,0.38127259628643345,0.5
photoshop,oscillatory,photoshop_oscillatory_003,2.8779746532592156,1.5808748852515968,4.936266836113985,1.752627732554105,0.6,2.804204372086568,1.5920169503212482,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_004,-0.1648176732494031,0.7648285466707768,2.408447761741929,0.9335992074938121,0.8,1.6804785734888619,0.00837795182656372,0.3333333333333333
photoshop,oscillatory,photoshop_oscillatory_005,0.9218377015692862,0.9481563739644464,2.945269132625416,1.108405678111488,0.6,1.7734490849783808,0.9078763439831494,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_006,-1.425657519449036,0.37162902575103113,0.8903937830344636,0.4191955005038415,0.8,0.7545519009069147,0.14236308861149313,0.5
photoshop,oscillatory,photoshop_oscillatory_007,-2.177454081711677,1.7228588990925164,5.212332196147889,0.9301916675501642,0.2,1.116230001060197,0.4179161557176579,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_008,-0.9364398454392096,0.48788991996693554,1.6525070352402467,0.4908148596548425,1.0,0.981629719309685,0.4908148596548425,1.0
photoshop,oscillatory,photoshop_oscillatory_009,0.1837034498692805,0.6880644762314256,2.434448898272841,0.8551023670718667,0.6,1.3681637873149868,0.5834771705076057,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_010,1.1870061130477099,1.9079874872676186,5.686473745447928,1.1884504146138204,0.6,1.9015206633821127,1.043957266717223,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_011,0.46360547804841973,1.37764761215419,4.226820486126724,0.9265098045353543,0.6,1.4824156872565668,0.7770996503302304,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_012,2.229983542369163,0.9475651415255029,3.039875893701558,0.929783450431699,1.0,1.859566900863398,0.929783450431699,1.0
photoshop,oscillatory,photoshop_oscillatory_013,-0.5902520561551486,1.957829762102225,5.950034337624867,1.0446314254671452,0.4,1.4624839956540032,0.7901346854135011,0.3333333333333333
photoshop,oscillatory,photoshop_oscillatory_014,0.3055050255452351,0.7487936879819873,2.413589667978179,0.5879968276123462,0.6,0.940794924179754,0.3771445349636171,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_015,1.8848705938306085,1.7724437053698352,4.744552964936588,1.3135545716511448,0.6,2.101687314641832,1.3013366090287117,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_016,1.7107190239936172,0.37747050131412635,1.1728187649217863,0.3046245415588086,0.8,0.5483241748058555,0.2620537503890966,0.5
photoshop,oscillatory,photoshop_oscillatory_017,1.902245372655334,1.4734279502410055,4.864550110973875,1.7712557726563771,1.0,3.5425115453127543,1.7712557726563771,1.0
photoshop,oscillatory,photoshop_oscillatory_018,-0.35931225408390255,1.9426369539208954,5.2420150658320805,2.353670548561116,1.0,4.707341097122232,2.353670548561116,1.0
photoshop,oscillatory,photoshop_oscillatory_019,7.053912920026299,2.629562543773072,9.0857898174791,3.428992817198226,0.8,6.172187070956807,3.379591468124468,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_020,-4.023378727313682,1.0704058180623586,3.9157531978926476,1.1761732799845594,1.0,2.352346559969119,1.1761732799845594,1.0
photoshop,oscillatory,photoshop_oscillatory_021,-3.148519359155546,0.3769788170124739,1.3068687935790084,0.5497091191209081,1.0,1.0994182382418163,0.5497091191209081,1.0
photoshop,oscillatory,photoshop_oscillatory_022,7.126469329131963,1.585896424828403,4.761189897400187,0.9267079477569785,0.6,1.4827327164111657,0.2537955393908315,0.6666666666666666
photoshop,oscillatory,photoshop_oscillatory_023,0.031592945550546224,0.3391585626961942,1.0211963820911163,0.5045685952512601,1.0,1.0091371905025202,0.5045685952512601,1.0
photoshop,oscillatory,photoshop_oscillatory_024,3.4293004515518364,1.1639090901353697,3.617495005619113,1.2146567798504444,0.8,2.1863822037308,0.898644900325673,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_025,1.170937197820138,0.8756303283871721,2.923719329529701,0.7182368975999557,0.2,0.8618842771199468,0.23078948691606613,0.5
photoshop,oscillatory,photoshop_oscillatory_026,0.6952920785450735,0.4934920829721932,1.4920424362879117,0.6198357297854145,0.6,0.9917371676566632,-0.36079329387059883,0.5
photoshop,oscillatory,photoshop_oscillatory_027,0.7276483113105767,1.9242505643142545,5.899739493416007,3.006253712851985,1.0,6.01250742570397,3.006253712851985,1.0
photoshop,oscillatory,photoshop_oscillatory_028,-0.710370300549486,0.7380384645567687,2.2919610053482993,0.5797672536543212,0.6,0.9276276058469141,0.4177501660226825,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_029,-0.5515776924436189,0.767231339576419,1.834491739545792,1.1058684857130932,0.6,1.7693895771409491,0.7412066018699627,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_030,-1.4744044556118243,0.7172095023431267,2.280311982516895,0.8440949798999394,1.0,1.6881899597998788,0.8440949798999394,1.0
photoshop,oscillatory,photoshop_oscillatory_031,1.276499516200684,1.4212951886103704,4.311280050002721,1.1349895773142387,0.6,1.815983323702782,1.0852177954441458,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_032,0.7311765234385673,0.9218614577634733,3.156794550494894,1.1123214921310032,0.6,1.779714387409605,1.0171828438631871,0.8333333333333334
photoshop,oscillatory,photoshop_oscillatory_033,0.34350523426905355,1.2318644031121453,3.9823467458635897,1.879494827872037,1.0,3.758989655744074,1.879494827872037,1.0
photoshop,oscillatory,photoshop_oscillatory_034,-4.169580248456382,2.049327143509822,6.46414117990013,1.8434695637650094,1.0,3.6869391275300187,1.8434695637650094,1.0
photoshop,oscillatory,photoshop_oscillatory_035,-0.21193183182854666,1.6647523701704738,5.0402934641944075,1.0874313828944435,0.6,1.7398902126311098,0.8559938054582354,0.6666666666666666
